,Active.Date,COUNTY,LEGAL.NAME,INSTITUTION.TYPE.DESCRIPTION,INSTITUTION.SUB.TYPE.DESCRIPTION,GRADE.ORGANIZATION.DESCRIPTION,MAILING.ADDRESS,MAIL.CITY,STATE,ZIP,location,long,lat
2923,7/1/2004,KINGS,BROOKLYN FREE SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,372 CLINTON AVE,BROOKLYN,NY,11238,"372 CLINTON AVE, BROOKLYN, NY 11238",-73.9680258,40.6870934
2924,7/1/2012,KINGS,BROOKLYN ARBOR ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,325 S 3RD ST,BROOKLYN,NY,11238,"325 S 3RD ST, BROOKLYN, NY 11238",-73.955021,40.7097726
2925,7/1/1980,KINGS,PS 316 ELIJAH STROUD,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,750 CLASSON AVE,BROOKLYN,NY,11238,"750 CLASSON AVE, BROOKLYN, NY 11238",-73.9608667,40.6745506
2926,7/1/2003,KINGS,IS 340,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,227 STERLING PL,BROOKLYN,NY,11238,"227 STERLING PL, BROOKLYN, NY 11238",-73.9697221,40.6762703
2927,7/1/2005,KINGS,ELIJAH STROUD MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,750 CLASSON AVE,BROOKLYN,NY,11238,"750 CLASSON AVE, BROOKLYN, NY 11238",-73.9608667,40.6745506
2928,7/1/2012,KINGS,BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,443 ST MARKS AVE,BROOKLYN,NY,11238,"443 ST MARKS AVE, BROOKLYN, NY 11238",-73.9600988,40.6770354
2929,7/1/2003,KINGS,BROOKLYN JESUIT PREP,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Middle School,560 STERLING PL,BROOKLYN,NY,11238,"560 STERLING PL, BROOKLYN, NY 11238",-73.9602192,40.6737421
2930,7/1/2012,KINGS,EXPLORE EXCEED CHARTER SCHOOL,PUBLIC SCHOOLS,CHARTER SCHOOL,Elementary,443 ST MARKS AVE-RM 114,BROOKLYN,NY,11238,"443 ST MARKS AVE-RM 114, BROOKLYN, NY 11238",-73.9600988,40.6770354
2931,7/1/1980,KINGS,PS 346 ABE STARK,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1400 PENNSYLVANIA AVE,BROOKLYN,NY,11239,"1400 PENNSYLVANIA AVE, BROOKLYN, NY 11239",-73.8814514,40.6470651
2932,7/1/1980,KINGS,IS 364 GATEWAY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,1426 FREEPORT LOOP,BROOKLYN,NY,11239,"1426 FREEPORT LOOP, BROOKLYN, NY 11239",-73.8811318,40.6464708
2933,7/1/2006,KINGS,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,1400 PENNSYLVANIA AVE,BROOKLYN,NY,11239,"1400 PENNSYLVANIA AVE, BROOKLYN, NY 11239",-73.8814514,40.6470651
2934,7/1/1986,KINGS,BEER HAGOLAH INSTITUTE,NON-PUBLIC SCHOOLS,JEWISH,Elementary,671 LOUISIANA AVE,BROOKLYN,NY,11239,"671 LOUISIANA AVE, BROOKLYN, NY 11239",-73.8829678,40.6459269
2935,7/1/1980,KINGS,BEER HAGOLAH INSTITUTE HIGH SCHOOL,NON-PUBLIC SCHOOLS,JEWISH,Junior Senior School,671 LOUISIANA AVE,BROOKLYN,NY,11239,"671 LOUISIANA AVE, BROOKLYN, NY 11239",-73.8829678,40.6459269
2936,7/1/1980,KINGS,RECREATION ROOMS & SETTLEMENT-STARRET EARLY LEARNING CENTER,NON-PUBLIC SCHOOLS,INDEPENDENT,Pre-K Only,125 SCHROEDERS AVE,BROOKLYN,NY,11239,"125 SCHROEDERS AVE, BROOKLYN, NY 11239",-73.8810966,40.6482317
2937,7/1/1980,KINGS,YESHIVA YESODE HATORAH,NON-PUBLIC SCHOOLS,JEWISH,Elementary,620 BEDFORD AVE,BROOKLYN,NY,11249,"620 BEDFORD AVE, BROOKLYN, NY 11249",-73.9596496,40.7025828
2938,7/1/2006,KINGS,KHHD YOEL OF SATMAR BP,NON-PUBLIC SCHOOLS,JEWISH,K-12 School,76 RUTLEDGE,BROOKLYN,NY,11249,"76 RUTLEDGE, BROOKLYN, NY 11249",-73.9589377,40.700536
2939,7/1/2009,KINGS,DARKEI TSHIVO OF DINOV,NON-PUBLIC SCHOOLS,JEWISH,Senior High,77 WALLABOUT ST,BROOKLYN,NY,11249,"77 WALLABOUT ST, BROOKLYN, NY 11249",-73.9585453,40.6995115
2940,7/1/2009,KINGS,TALMUD TORAH TZEMACH TZADIK VIZNITZ,NON-PUBLIC SCHOOLS,JEWISH,Elementary,77-87 WALLABOUT ST,BROOKLYN,NY,11249,"77-87 WALLABOUT ST, BROOKLYN, NY 11249",-73.9585453,40.6995115
2941,7/1/1981,KINGS,BNOS YAKOV SCHOOL FOR GIRLS,NON-PUBLIC SCHOOLS,JEWISH,K-12 School,638 BEDFORD AVE,BROOKLYN,NY,11249,"638 BEDFORD AVE, BROOKLYN, NY 11249",-73.9591116,40.7021089
2942,7/1/1980,KINGS,YESHIVA KEHILATH YAKOV,NON-PUBLIC SCHOOLS,JEWISH,Junior Senior School,638 BEDFORD AVE,BROOKLYN,NY,11249,"638 BEDFORD AVE, BROOKLYN, NY 11249",-73.9591116,40.7021089
2943,7/1/1980,KINGS,YESHIVA BETH HILLEL OF WILLIAMSBURG,NON-PUBLIC SCHOOLS,JEWISH,Elementary,35 HEWES ST,BROOKLYN,NY,11249,"35 HEWES ST, BROOKLYN, NY 11249",-73.9620475,40.7008103
2944,7/1/1980,KINGS,BE'IKVEI HATZOIN,NON-PUBLIC SCHOOLS,JEWISH,Elementary,31 DIVISION AVE,BROOKLYN,NY,11249,"31 DIVISION AVE, BROOKLYN, NY 11249",-73.9681159,40.7070241
2945,7/1/1985,KINGS,BNOS YAKOV OF BORO PARK,NON-PUBLIC SCHOOLS,JEWISH,K-12 School,638 BEDFORD AVE,BROOKLYN,NY,11249,"638 BEDFORD AVE, BROOKLYN, NY 11249",-73.9591116,40.7021089
2946,7/1/1998,KINGS,YESHIVA KEHILATH YAKOV,NON-PUBLIC SCHOOLS,JEWISH,Elementary,638 BEDFORD AVE,BROOKLYN,NY,11249,"638 BEDFORD AVE, BROOKLYN, NY 11249",-73.9591116,40.7021089
2947,7/1/1980,QUEENS,NEW YORK CITY GEOGRAPHIC DISTRICT #25,SCHOOL DISTRICTS,CITY,NA,30-48 LINDEN PL,FLUSHING,NY,11354,"30-48 LINDEN PL, FLUSHING, NY 11354",-73.8331663,40.769614
2948,7/1/1980,QUEENS,PS 21 EDWARD HART,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,147-36 26TH AVE,FLUSHING,NY,11354,"147-36 26TH AVE, FLUSHING, NY 11354",-73.8185428,40.7741682
2949,7/1/2003,QUEENS,JHS 185 EDWARD BLEEKER,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,147-26 25TH DR,FLUSHING,NY,11354,"147-26 25TH DR, FLUSHING, NY 11354",-73.8184999,40.7751216
2950,7/1/1980,QUEENS,PS 214 CADWALLADER COLDEN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,31-15 140TH ST,FLUSHING,NY,11354,"31-15 140TH ST, FLUSHING, NY 11354",-73.82762,40.7701939
2951,7/1/2001,QUEENS,PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,29-66 137TH ST,FLUSHING,NY,11354,"29-66 137TH ST, FLUSHING, NY 11354",-73.8320292,40.7697836
2952,7/1/2013,QUEENS,VERITAS ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,35-01 UNION ST,FLUSHING,NY,11354,"35-01 UNION ST, FLUSHING, NY 11354",-73.8268782,40.7649611
2953,7/1/2013,QUEENS,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,35-01 UNION ST,FLUSHING,NY,11354,"35-01 UNION ST, FLUSHING, NY 11354",-73.8268782,40.7649611
2954,7/1/2003,QUEENS,FLUSHING HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,35-01 UNION ST,FLUSHING,NY,11354,"35-01 UNION ST, FLUSHING, NY 11354",-73.8268782,40.7649611
2955,7/1/2003,QUEENS,QUEENS ACADEMY HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,138-11 35TH AVE,FLUSHING,NY,11354,"138-11 35TH AVE, FLUSHING, NY 11354",-73.8283396,40.7656054
2956,7/1/1980,QUEENS,SAINT MEL CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,154-24 26TH AVE,FLUSHING,NY,11354,"154-24 26TH AVE, FLUSHING, NY 11354",-73.845788,40.774197
2957,7/1/2000,QUEENS,PROMISE CHRISTIAN ACADEMY,NON-PUBLIC SCHOOLS,CHRISTIAN FUNDAMENTALIST,Elementary,130-30 31ST AVE-2ND FL,FLUSHING,NY,11354,"130-30 31ST AVE-2ND FL, FLUSHING, NY 11354",-73.8389833,40.7699497
2958,7/1/1980,QUEENS,WINDSOR SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Junior Senior School,37-02 MAIN ST-4TH FL,FLUSHING,NY,11354,"37-02 MAIN ST-4TH FL, FLUSHING, NY 11354",-73.831819,40.7611526
2959,7/1/1980,QUEENS,SHIELD INSTITUTE OF FLUSHING,NON-PUBLIC SCHOOLS,INDEPENDENT,Special School,144-61 ROOSEVELT AVE,FLUSHING,NY,11354,"144-61 ROOSEVELT AVE, FLUSHING, NY 11354",-73.8199355,40.7624787
2960,7/1/2003,QUEENS,PS 20 JOHN BOWNE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,142-30 BARCLAY AVE,FLUSHING,NY,11355,"142-30 BARCLAY AVE, FLUSHING, NY 11355",-73.8244069,40.758365
2961,7/1/1980,QUEENS,PS 22 THOMAS JEFFERSON,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,153-33 SANFORD AVE,FLUSHING,NY,11355,"153-33 SANFORD AVE, FLUSHING, NY 11355",-73.811379,40.761748
2962,7/1/2003,QUEENS,PS 24 ANDREW JACKSON,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,141-11 HOLLY AVE,FLUSHING,NY,11355,"141-11 HOLLY AVE, FLUSHING, NY 11355",-73.8177796,40.7517618
2963,7/1/2003,QUEENS,PS 120,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,58-01 136TH ST,FLUSHING,NY,11355,"58-01 136TH ST, FLUSHING, NY 11355",-73.8287456,40.7452179
2964,7/1/2003,QUEENS,JHS 189 DANIEL CARTER BEARD,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,144-80 BARCLAY AVE,FLUSHING,NY,11355,"144-80 BARCLAY AVE, FLUSHING, NY 11355",-73.8179087,40.7603435
2965,7/1/2003,QUEENS,IS 237,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,46-21 COLDEN ST,FLUSHING,NY,11355,"46-21 COLDEN ST, FLUSHING, NY 11355",-73.8214543,40.7495386
2966,7/1/2004,QUEENS,FLUSHING INTERNATIONAL HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,144-80 BARCLAY AVE,FLUSHING,NY,11355,"144-80 BARCLAY AVE, FLUSHING, NY 11355",-73.8179087,40.7603435
2967,7/1/2006,QUEENS,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,46-21 COLDEN ST,FLUSHING,NY,11355,"46-21 COLDEN ST, FLUSHING, NY 11355",-73.8214543,40.7495386
2968,7/1/1980,QUEENS,MOST HOLY REDEEMER ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,136-58 41ST AVE,FLUSHING,NY,11355,"136-58 41ST AVE, FLUSHING, NY 11355",-73.8272936,40.7588504
2969,7/1/1997,QUEENS,MUSLIM CENTER JUNIOR HIGH SCHOOL,NON-PUBLIC SCHOOLS,ISLAMIC,Elementary,137-58 GERANIUM AVE,FLUSHING,NY,11355,"137-58 GERANIUM AVE, FLUSHING, NY 11355",-73.8204429,40.7508042
2970,7/1/1980,QUEENS,FLUSHING CHRISTIAN SCHOOL,NON-PUBLIC SCHOOLS,CHRISTIAN FUNDAMENTALIST,Elementary,41-54 MURRAY ST,FLUSHING,NY,11355,"41-54 MURRAY ST, FLUSHING, NY 11355",-73.8126729,40.7616664
2971,7/1/1980,QUEENS,LOWELL UPPER SCHOOL OF FLUSHING,NON-PUBLIC SCHOOLS,INDEPENDENT,Senior High,142-45 58TH RD,FLUSHING,NY,11355,"142-45 58TH RD, FLUSHING, NY 11355",-73.8224949,40.7441631
2972,7/1/2003,QUEENS,PS 29,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,125-10 23RD AVE,COLLEGE POINT,NY,11356,"125-10 23RD AVE, COLLEGE POINT, NY 11356",-73.8429747,40.7779868
2973,7/1/2003,QUEENS,PS 129 PATRICIA LARKIN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,128-02 7TH AVE,COLLEGE POINT,NY,11356,"128-02 7TH AVE, COLLEGE POINT, NY 11356",-73.839501,40.789929
2974,7/1/1980,QUEENS,SAINT AGNES ACADEMIC HIGH SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Senior High,13-20 124TH ST,COLLEGE POINT,NY,11356,"13-20 124TH ST, COLLEGE POINT, NY 11356",-73.8443122,40.7859978
2975,7/1/1980,QUEENS,PS 79 FRANCIS LEWIS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,147-27 15TH DR,WHITESTONE,NY,11357,"147-27 15TH DR, WHITESTONE, NY 11357",-73.8173491,40.7859588
2976,7/1/1980,QUEENS,PS 184 FLUSHING MANOR,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,163-15 21ST RD,WHITESTONE,NY,11357,"163-15 21ST RD, WHITESTONE, NY 11357",-73.7998406,40.7781644
2977,7/1/1980,QUEENS,PS 193 ALFRED J KENNEDY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,152-20 11TH AVE,WHITESTONE,NY,11357,"152-20 11TH AVE, WHITESTONE, NY 11357",-73.8095158,40.792326
2978,7/1/2003,QUEENS,JHS 194 WILLIAM CARR,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,154-60 17TH AVE,WHITESTONE,NY,11357,"154-60 17TH AVE, WHITESTONE, NY 11357",-73.806977,40.78322
2979,7/1/1980,QUEENS,PS 209 CLEARVIEW GARDENS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,16-10 UTOPIA PKWY,WHITESTONE,NY,11357,"16-10 UTOPIA PKWY, WHITESTONE, NY 11357",-73.7950273,40.7837142
2980,7/1/1980,QUEENS,SAINT LUKE SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,16-01 150TH PL,WHITESTONE,NY,11357,"16-01 150TH PL, WHITESTONE, NY 11357",-73.810197,40.7844468
2981,7/1/1980,QUEENS,HOLY TRINITY CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,14-45 143RD ST,WHITESTONE,NY,11357,"14-45 143RD ST, WHITESTONE, NY 11357",-73.825401,40.785899
2982,7/1/2008,QUEENS,HOLY CROSS GREEK ORTHODOX SCHOOL,NON-PUBLIC SCHOOLS,GREEK ORTHODOX,Elementary,12-03 150TH ST,WHITESTONE,NY,11357,"12-03 150TH ST, WHITESTONE, NY 11357",-73.8140871,40.7905457
2983,7/1/1980,QUEENS,WHITESTONE ACADEMY,NON-PUBLIC SCHOOLS,INDEPENDENT,Junior Senior School,150-34 12TH AVE,WHITESTONE,NY,11357,"150-34 12TH AVE, WHITESTONE, NY 11357",-73.8132087,40.7907899
2984,7/1/1980,QUEENS,LOWELL SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,24-20 PARSONS BLVD,WHITESTONE,NY,11357,"24-20 PARSONS BLVD, WHITESTONE, NY 11357",-73.8245175,40.77748
2985,7/1/1980,QUEENS,IS 25 ADRIEN BLOCK,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,34-65 192ND ST,FLUSHING,NY,11358,"34-65 192ND ST, FLUSHING, NY 11358",-73.7896893,40.7650172
2986,7/1/1980,QUEENS,PS 32 STATE STREET,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,171-11 35TH AVE,FLUSHING,NY,11358,"171-11 35TH AVE, FLUSHING, NY 11358",-73.7942532,40.7652154
2987,7/1/2003,QUEENS,PS 107 THOMAS A DOOLEY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,167-02 45TH AVE,FLUSHING,NY,11358,"167-02 45TH AVE, FLUSHING, NY 11358",-73.7994064,40.7554439
2988,7/1/2006,QUEENS,WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,34-65 192ND ST,FLUSHING,NY,11358,"34-65 192ND ST, FLUSHING, NY 11358",-73.7896893,40.7650172
2989,7/1/1980,QUEENS,SAINT ANDREW AVELLINO CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,35-50 158TH ST,FLUSHING,NY,11358,"35-50 158TH ST, FLUSHING, NY 11358",-73.8074065,40.7643026
2990,7/1/1980,QUEENS,HOLY CROSS HIGH SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Senior High,26-20 FRANCIS LEWIS BLVD,FLUSHING,NY,11358,"26-20 FRANCIS LEWIS BLVD, FLUSHING, NY 11358",-73.7954266,40.7711012
2991,7/1/1980,QUEENS,SAINT KEVIN CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,45-50 195TH ST,FLUSHING,NY,11358,"45-50 195TH ST, FLUSHING, NY 11358",-73.7864917,40.7539755
2992,7/1/1980,QUEENS,WILLIAM SPYROPOULOS SCHOOL,NON-PUBLIC SCHOOLS,GREEK ORTHODOX,Elementary,43-15 196TH ST,FLUSHING,NY,11358,"43-15 196TH ST, FLUSHING, NY 11358",-73.7853198,40.7572892
2993,7/1/1980,QUEENS,PS 169 BAY TERRACE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,18-25 212TH ST,BAYSIDE,NY,11360,"18-25 212TH ST, BAYSIDE, NY 11360",-73.77844,40.7823459
2994,7/1/2007,QUEENS,BELL ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,18-25 212TH ST,BAYSIDE,NY,11360,"18-25 212TH ST, BAYSIDE, NY 11360",-73.77844,40.7823459
2995,7/1/2008,QUEENS,CHABAD ACADEMY OF ARTS AND SCIENCES,NON-PUBLIC SCHOOLS,JEWISH,Elementary,212-12 26TH AVE,BAYSIDE,NY,11360,"212-12 26TH AVE, BAYSIDE, NY 11360",-73.7773021,40.7780301
2996,7/1/1987,QUEENS,PS 130,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,200-01 42ND AVE,BAYSIDE,NY,11361,"200-01 42ND AVE, BAYSIDE, NY 11361",-73.7839084,40.7600715
2997,7/1/1980,QUEENS,NEW YORK CITY GEOGRAPHIC DISTRICT #26,SCHOOL DISTRICTS,CITY,NA,61-15 OCEANIA ST,BAYSIDE,NY,11361,"61-15 OCEANIA ST, BAYSIDE, NY 11361",-73.77218,40.75533
2998,7/1/2003,QUEENS,PS 31 BAYSIDE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,211-45 46TH RD,BAYSIDE,NY,11361,"211-45 46TH RD, BAYSIDE, NY 11361",-73.7691484,40.7576311
2999,7/1/1980,QUEENS,PS 41 CROCHERON,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,214-43 35TH AVE,BAYSIDE,NY,11361,"214-43 35TH AVE, BAYSIDE, NY 11361",-73.7710849,40.7700561
3000,7/1/1980,QUEENS,PS 46 ALLEY POND,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,64-45 218TH ST,BAYSIDE,NY,11361,"64-45 218TH ST, BAYSIDE, NY 11361",-73.763563,40.7609056
3001,7/1/1980,QUEENS,JHS 74 NATHANIEL HAWTHORNE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,61-15 OCEANIA ST,BAYSIDE,NY,11361,"61-15 OCEANIA ST, BAYSIDE, NY 11361",-73.77218,40.75533
3002,7/1/1980,QUEENS,MS 158 MARIE CURIE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,46-35 OCEANIA ST,BAYSIDE,NY,11361,"46-35 OCEANIA ST, BAYSIDE, NY 11361",-73.7723202,40.7563745
3003,7/1/1980,QUEENS,PS 159,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,205-01 33RD AVE,BAYSIDE,NY,11361,"205-01 33RD AVE, BAYSIDE, NY 11361",-73.7839769,40.770092
3004,7/1/2003,QUEENS,PS 162 JOHN GOLDEN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,201-02 53RD AVE,BAYSIDE,NY,11361,"201-02 53RD AVE, BAYSIDE, NY 11361",-73.776565,40.748394
3005,7/1/1980,QUEENS,PS 203 OAKLAND GARDENS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,53-11 SPRNGFLD BLVD,BAYSIDE,NY,11361,"53-11 SPRNGFLD BLVD, BAYSIDE, NY 11361",-73.7599913,40.7535633
3006,7/1/2003,QUEENS,PS 205 ALEXANDER GRAHAM BELL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,75-25 BELL BLVD,BAYSIDE,NY,11361,"75-25 BELL BLVD, BAYSIDE, NY 11361",-73.7720733,40.7661976
3007,7/1/2003,QUEENS,PS 213 CARL ULLMAN SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,231-02 67TH AVE,BAYSIDE,NY,11361,"231-02 67TH AVE, BAYSIDE, NY 11361",-73.745381,40.747524
3008,7/1/2003,QUEENS,BENJAMIN N CARDOZO HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,57-00 223RD ST,BAYSIDE,NY,11361,"57-00 223RD ST, BAYSIDE, NY 11361",-73.7559837,40.7518284
3009,7/1/2003,QUEENS,BAYSIDE HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,32-24 CORP KENNEDY ST,BAYSIDE,NY,11361,"32-24 CORP KENNEDY ST, BAYSIDE, NY 11361",-73.78021,40.771101
3010,7/1/1980,QUEENS,OUR LADY OF THE BLESSED SACRAMENT CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,34-45 202ND ST,BAYSIDE,NY,11361,"34-45 202ND ST, BAYSIDE, NY 11361",-73.7853177,40.7665558
3011,7/1/1980,QUEENS,SACRED HEART CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,216-01 38TH AVE,BAYSIDE,NY,11361,"216-01 38TH AVE, BAYSIDE, NY 11361",-73.7671719,40.7677002
3012,7/1/1998,QUEENS,LUTHERAN SCHOOL OF FLUSHING & BAYSIDE,NON-PUBLIC SCHOOLS,LUTHERAN,Elementary,36-01 BELL BLVD,BAYSIDE,NY,11361,"36-01 BELL BLVD, BAYSIDE, NY 11361",-73.7729816,40.767879
3013,7/1/2003,QUEENS,PS 811,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,K-12 School,61-25 MARATHON PKWY,LITTLE NECK,NY,11362,"61-25 MARATHON PKWY, LITTLE NECK, NY 11362",-73.7287858,40.756146
3014,7/1/1980,QUEENS,JHS 67 LOUIS PASTEUR,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,51-60 MARATHON PKWY,LITTLE NECK,NY,11362,"51-60 MARATHON PKWY, LITTLE NECK, NY 11362",-73.7344259,40.7624372
3015,7/1/1980,QUEENS,PS 221 NORTH HILLS SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,57-40 MARATHON PKWY,LITTLE NECK,NY,11362,"57-40 MARATHON PKWY, LITTLE NECK, NY 11362",-73.7313503,40.7586405
3016,7/1/1980,QUEENS,DIVINE WISDOM CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,45-11 245TH ST,DOUGLASTON,NY,11362,"45-11 245TH ST, DOUGLASTON, NY 11362",-73.7410237,40.7655645
3017,7/1/1980,QUEENS,PS 94 DAVID D PORTER,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,41-77 LITTLE NECK PKWY,LITTLE NECK,NY,11363,"41-77 LITTLE NECK PKWY, LITTLE NECK, NY 11363",-73.7387655,40.7713037
3018,7/1/2003,QUEENS,PS 98 DOUGLASTON SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,40-20 235TH ST,DOUGLASTON,NY,11363,"40-20 235TH ST, DOUGLASTON, NY 11363",-73.7498387,40.7691299
3019,7/1/1980,QUEENS,PS 188 KINGSBURY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,218-12 HARTLAND AVE,FLUSHING,NY,11364,"218-12 HARTLAND AVE, FLUSHING, NY 11364",-73.7518825,40.7350682
3020,7/1/1980,QUEENS,HOLY MARTYRS ARMENIAN DAY SCHOOL,NON-PUBLIC SCHOOLS,CHRISTIAN FUNDAMENTALIST,Elementary,209-15 HORACE HARDING EXPWY,OAKLAND GARDENS,NY,11364,"209-15 HORACE HARDING EXPWY, OAKLAND GARDENS, NY 11364",-73.767476,40.74648
3021,7/1/2003,QUEENS,PS 4,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,196-35 PECK AVE,FLUSHING,NY,11365,"196-35 PECK AVE, FLUSHING, NY 11365",-73.7783434,40.7416478
3022,7/1/2003,QUEENS,PS 177,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,56-37 188TH ST,FLUSHING,NY,11365,"56-37 188TH ST, FLUSHING, NY 11365",-73.7874465,40.7431599
3023,7/1/1980,QUEENS,PS 163 FLUSHING HEIGHTS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,159-01 59TH AVE,FLUSHING,NY,11365,"159-01 59TH AVE, FLUSHING, NY 11365",-73.808757,40.741093
3024,7/1/1980,QUEENS,PS/MS 200 POMONOK SCHOOL AND STAR ACADEMY (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,70-10 164TH ST,FLUSHING,NY,11365,"70-10 164TH ST, FLUSHING, NY 11365",-73.8054492,40.7310597
